課税区,課税区コード,宛名番号,氏名・名称,住所・所在地,個人番号・法人番号,課税年度,種類１取得価額,種類１評価額,種類１決定価格,種類１課税標準額,種類１資産件数,種類２取得価額,種類２評価額,種類２決定価格,種類２課税標準額,種類２資産件数,種類３取得価額,種類３評価額,種類３決定価格,種類３課税標準額,種類３資産件数,種類４取得価額,種類４評価額,種類４決定価格,種類４課税標準額,種類４資産件数,種類５取得価額,種類５評価額,種類５決定価格,種類５課税標準額,種類５資産件数,種類６取得価額,種類６評価額,種類６決定価格,種類６課税標準額,種類６資産件数,種類７取得価額,種類７評価額,種類７決定価格,種類７課税標準額,種類７資産件数,償却免点未満F,区,町,丁目,地番,所在
鶴見区,0,70007349,直接らりるれろ内科クリニック,鶴見区諏訪坂１１番１５−１７−７−１１号,,2025,4087300,3797101,3797101,3797101,2,9799780,6961424,6961424,6961424,4,213626500,20125153,20125153,20125153,14,0,0,0,0,0,10485200,4674771,4674771,4674771,10,0,0,0,0,0,237998780,35558449,35558449,35558449,30,0,0,,,,本村町２番１０−１３−８−５号
鶴見区,0,70007357,統合ストア,鶴見区仲通１丁目７番５号,,2025,11668000,4841668,4841668,4841668,10,10324800,5716862,5716862,5716862,7,72309100,30373769,30373769,30373769,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94301900,40932299,40932299,40932299,29,0,0,,,,吉野町３丁目１７番４号
鶴見区,0,70007365,型式テレビ,鶴見区東寺尾４丁目５番１２−２−５号,,2025,1216500,969649,969649,969649,1,6263000,4587008,4587008,4587008,5,80884800,65834710,65834710,65834710,7,0,0,0,0,0,560000,28000,28000,28000,1,11302800,2120168,2120168,2120168,14,100227100,73539535,73539535,73539535,28,0,0,,,,中野町１５番
鶴見区,0,70007373,金融クリーニング,鶴見区生麦５丁目１９番９−３−１５−３号,,2025,0,0,0,0,0,8323368,4176625,4176625,4176625,7,38058200,29801485,29801485,29801485,4,0,0,0,0,0,0,0,0,0,0,12700600,5466229,5466229,5466229,18,59082168,39444339,39444339,39444339,29,0,0,,,,奈良２丁目５番１５号
鶴見区,0,70007381,速報Ｘ＆Ｙ＆Ｚ生命保険,鶴見区獅子ケ谷２丁目１８番１５−１０−１−１７号,,2025,63294029,13291746,13291746,13291746,7558,0,0,0,0,0,0,0,0,0,0,66027231,13865718,13865718,13865718,727,0,0,0,0,0,56141712,11789759,11789759,11789759,6026,185462972,38947223,38947223,38947223,14311,0,0,,,,宮田町２丁目４番３−５−５−１７号
鶴見区,0,70007390,交渉経過Ｉ＆Ｊ＆Ｋ生命保険,鶴見区獅子ケ谷１丁目１４番２−１３−１４−１９号,,2025,8239700,3462873,3462873,3462873,10,574300,242249,242249,242249,2,41711400,27872286,27872286,27872286,8,0,0,0,0,0,11651300,3664314,3664314,3664314,10,9002100,2634756,2634756,2634756,6,71178800,37876478,37876478,37876478,36,0,0,,,,能見台東５番１０−２０−５号
鶴見区,0,70007403,外字ブックストア,鶴見区東寺尾２丁目８番１３−１６−１４−４号,,2025,5289500,4268217,4268217,4268217,12,0,0,0,0,0,122332600,13372763,13372763,13372763,18,0,0,0,0,0,0,0,0,0,0,9998500,2700627,2700627,2700627,18,137620600,20341607,20341607,20341607,48,0,0,,,,長津田１丁目２番１７−１９−８号
鶴見区,0,70007411,分納さしすせそ内科クリニック,鶴見区大黒ふ頭９番１９−８−８号,,2025,5480900,4065699,4065699,4065699,6,9912190,4075140,4075140,4075140,7,0,0,0,0,0,0,0,0,0,0,8698800,3933124,3933124,3933124,8,0,0,0,0,0,24091890,12073963,12073963,12073963,21,0,0,,,,東寺尾中台１８番１３−１０−９−４号
鶴見区,0,70007420,速報旅館,鶴見区矢向５丁目２番１７−１７−２０号,,2025,9920900,2836268,2836268,2836268,11,8434500,3594078,3594078,3594078,11,54096500,29122145,29122145,29122145,7,0,0,0,0,0,3934300,1218219,1218219,1218219,4,1576000,103676,103676,103676,5,77962200,36874386,36874386,36874386,38,0,0,,,,楠町４番１９号
鶴見区,0,70007438,二輪ＤＥＦ生命保険,鶴見区安善町２丁目２番１０−１４−６−１５号,,2025,4582100,1817896,1817896,1817896,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4844600,2423879,2423879,2423879,4,118000,40078,40078,40078,1,9544700,4281853,4281853,4281853,13,0,0,,,,新山下１丁目１２番１０号
鶴見区,0,70007446,封入封緘Ｘ＆Ｙ＆Ｚ生命保険,鶴見区獅子ケ谷２丁目１５番１６−１９−８−２号,,2025,4590300,1695489,1695489,1695489,7,9419500,5996484,5996484,5996484,3,26103100,13339115,13339115,13339115,2,0,0,0,0,0,2499000,2003250,2003250,2003250,3,9776000,2537512,2537512,2537512,14,52387900,25571850,25571850,25571850,29,0,0,,,,下野谷町３丁目３番１５−１９−２０−２号
鶴見区,0,70007454,高額納税ラーメン屋,鶴見区矢向５丁目２番１０−６−１０−６号,,2025,0,0,0,0,0,12212480,6326114,6326114,6326114,14,155047200,104805165,104805165,104805165,15,0,0,0,0,0,7000800,3292732,3292732,3292732,9,0,0,0,0,0,174260480,114424011,114424011,114424011,38,0,0,,,,白根６丁目８番１３号
鶴見区,0,70007462,調査ドラッグストア,鶴見区東寺尾北台１４番２−８−８−４号,,2025,6394200,5150488,5150488,5150488,8,1170000,1023750,1023750,1023750,2,117154300,19826180,19826180,19826180,13,0,0,0,0,0,5644900,3262703,3262703,3262703,7,5590500,1682368,1682368,1682368,15,135953900,30945489,30945489,30945489,45,0,0,,,,岡村１丁目１０番１８号
鶴見区,0,70007471,警告薬局,鶴見区向井町３丁目５番１５−７−５−１０号,,2025,0,0,0,0,0,9101278,2741578,2741578,2741578,8,84397200,40997039,40997039,40997039,9,0,0,0,0,0,0,0,0,0,0,2818000,1662067,1662067,1662067,6,96316478,45400684,45400684,45400684,23,0,0,,,,中野町３番１−１２号
鶴見区,0,70007489,被保クリニック,鶴見区元宮２丁目３番１−２−１３−１６号,,2025,0,0,0,0,0,21964200,11668645,11668645,11668645,10,162426700,49560444,49560444,49560444,23,0,0,0,0,0,4561700,2080055,2080055,2080055,4,3989800,2513626,2513626,2513626,6,192942400,65822770,65822770,65822770,43,0,0,,,,新川町４丁目１３番３−１５号
鶴見区,0,70007501,連絡生命保険,鶴見区東寺尾１丁目１３番１８−１３−２０−４号,,2025,2790000,2048094,2048094,2048094,4,21990178,13758155,13758155,13758155,15,0,0,0,0,0,0,0,0,0,0,8204800,4309353,4309353,4309353,10,2632000,854086,854086,854086,2,35616978,20969688,20969688,20969688,31,0,0,,,,南浅間町１番１５−１７−５号
鶴見区,0,70007519,扶養損害保険,鶴見区矢向２丁目１５番１７号,,2025,0,0,0,0,0,13964800,8774485,8774485,8774485,7,485600,164932,164932,164932,1,0,0,0,0,0,2934000,316507,316507,316507,4,0,0,0,0,0,17384400,9255924,9255924,9255924,12,0,0,,,,港南台６丁目１６番１２−２−６−１号
鶴見区,0,70007527,口振なにぬねの内科クリニック,鶴見区平安町２丁目１３番５−２０−１２−１号,,2025,7610400,5418108,5418108,5418108,6,4250780,2675135,2675135,2675135,7,71377000,43152571,43152571,43152571,3,0,0,0,0,0,0,0,0,0,0,6935700,2301355,2301355,2301355,16,90173880,53547169,53547169,53547169,32,0,0,,,,桂台北１５番５号
鶴見区,0,70007535,学生学校,鶴見区佃野町１４番１７−２０−８−１６号,,2025,0,0,0,0,0,3662300,392916,392916,392916,4,43142800,22415961,22415961,22415961,2,0,0,0,0,0,0,0,0,0,0,2770800,221670,221670,221670,7,49575900,23030547,23030547,23030547,13,0,0,,,,滝頭３丁目１番
鶴見区,0,70007543,屋根東部酪農農業,鶴見区鶴見中央１丁目１７番９−２０−９−１８号,,2025,3681700,2461257,2461257,2461257,4,0,0,0,0,0,39291400,26183732,26183732,26183732,3,0,0,0,0,0,10613000,2054562,2054562,2054562,12,440000,369600,369600,369600,1,54026100,31069151,31069151,31069151,20,0,0,,,,仲通２丁目１５番１４−３−１１−１０号
鶴見区,0,70007551,年金Ｕ＆Ｖ＆Ｗ生命保険,鶴見区矢向６丁目７番４−７−１９−１７号,,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22220459,4666296,4666296,4666296,6246,22220459,4666296,4666296,4666296,6246,0,0,,,,本宿町１６番１６−１７−３−２号
鶴見区,0,70007560,処分レストラン,鶴見区鶴見中央５丁目１７番１−７−７−５号,,2025,913000,650255,650255,650255,1,14560000,10031004,10031004,10031004,4,72885000,41237669,41237669,41237669,7,0,0,0,0,0,0,0,0,0,0,12498000,3219981,3219981,3219981,28,100856000,55138909,55138909,55138909,40,0,0,,,,竹山３丁目２番
鶴見区,0,70007578,郵便番号なにぬねの内科クリニック,鶴見区馬場３丁目１２番１０−１８−１１−９号,,2025,0,0,0,0,0,28866017,6061863,6061863,6061863,94697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89427666,18779809,18779809,18779809,3178,118293683,24841672,24841672,24841672,97875,0,0,,,,大阪市東淀川区東淡路５丁目１０番
鶴見区,0,70007594,住宅レストラン,鶴見区矢向２丁目８番１６−７−１−７号,,2025,740700,664407,664407,664407,1,17514390,2544936,2544936,2544936,14,0,0,0,0,0,0,0,0,0,0,9012800,4257479,4257479,4257479,7,1753800,1451190,1451190,1451190,3,29021690,8918012,8918012,8918012,25,0,0,,,,共進町１丁目８番１−１０号
鶴見区,0,70007608,税目Ｇ＆Ｈ＆Ｉ生命保険,鶴見区潮田町４丁目２番１号,,2025,33949200,10021722,10021722,10021722,23,0,0,0,0,0,460000,395600,395600,395600,1,0,0,0,0,0,7224900,3372964,3372964,3372964,4,1762000,1054902,1054902,1054902,5,43396100,14845188,14845188,14845188,33,0,0,,,,★沢７丁目１３番１２−１２−１４−１８号
鶴見区,0,70007616,印字電気店,鶴見区生麦３丁目１１番２−６−７−２０号,,2025,6680000,5770435,5770435,5770435,9,1490000,350453,350453,350453,2,82495200,41973364,41973364,41973364,5,0,0,0,0,0,0,0,0,0,0,6021800,3210853,3210853,3210853,18,96687000,51305105,51305105,51305105,34,0,0,,,,堀ノ内町２丁目８番１号
鶴見区,0,70007624,地電協文房具店,鶴見区大黒町９番２−９−２−８号,,2025,11606900,9896408,9896408,9896408,10,15316000,6623989,6623989,6623989,4,59943000,3007302,3007302,3007302,10,0,0,0,0,0,6347200,2248434,2248434,2248434,8,0,0,0,0,0,93213100,21776133,21776133,21776133,32,0,0,,,,愛媛■県今治市鯉池町１丁目１１番７号
鶴見区,0,70007632,郵便局ラーメン,鶴見区平安町２丁目１４番４−１０−１１−２号,,2025,18282200,6864701,6864701,6864701,17,0,0,0,0,0,7843500,4376727,4376727,4376727,5,0,0,0,0,0,3850500,3091146,3091146,3091146,3,0,0,0,0,0,29976200,14332574,14332574,14332574,25,0,0,,,,折本町７番４−１８号
鶴見区,0,70007641,調整まみむめも内科クリニック,鶴見区三ツ池公園１２番１９−４−１２−９号,,2025,2635600,1694381,1694381,1694381,2,12557178,7871309,7871309,7871309,9,118028700,91925139,91925139,91925139,7,0,0,0,0,0,3475200,493896,493896,493896,4,3537400,1252158,1252158,1252158,12,140234078,103236883,103236883,103236883,34,0,0,,,,新井町９番２−１−７−１４号
鶴見区,0,70007659,投票はひふへほ内科クリニック,鶴見区下末吉４丁目９番７−１０−１０−１０号,,2025,3181000,2955148,2955148,2955148,2,8618800,5094386,5094386,5094386,8,33224600,4557820,4557820,4557820,4,0,0,0,0,0,4658500,2303031,2303031,2303031,2,445500,418989,418989,418989,2,50128400,15329374,15329374,15329374,18,0,0,,,,日吉本町２丁目６番４−１８号
鶴見区,0,70007667,収滞納蕎麦屋,鶴見区鶴見２丁目１８番１３−７−９−２０号,,2025,3997800,2861902,2861902,2861902,6,4378600,740371,740371,740371,7,12410600,9692675,9692675,9692675,5,0,0,0,0,0,6245000,5012195,5012195,5012195,4,1666500,1213925,1213925,1213925,5,28698500,19521068,19521068,19521068,27,0,0,,,,新横浜３丁目１８番
鶴見区,0,70007675,償却銀行,鶴見区元宮１丁目９番９−２０−７−１７号,,2025,2447800,1873516,1873516,1873516,4,0,0,0,0,0,86298200,43122023,43122023,43122023,11,0,0,0,0,0,16656600,8671994,8671994,8671994,13,0,0,0,0,0,105402600,53667533,53667533,53667533,28,0,0,,,,東山田４丁目１３番２−９−８−７号
鶴見区,0,70007691,表示クリニック,鶴見区駒岡５丁目１２番１４−２−１９−７号,,2025,7237900,6231343,6231343,6231343,6,20218000,2733746,2733746,2733746,11,0,0,0,0,0,0,0,0,0,0,8768500,4341965,4341965,4341965,4,0,0,0,0,0,36224400,13307054,13307054,13307054,21,0,0,,,,富士見町１６番１２−５−３号
鶴見区,0,70007705,総括農場,鶴見区本町通４丁目１０番１４−１８−１８−７号,,2025,3368000,1050380,1050380,1050380,5,0,0,0,0,0,41064500,2067004,2067004,2067004,5,0,0,0,0,0,2775000,183837,183837,183837,2,7524000,5227411,5227411,5227411,18,54731500,8528632,8528632,8528632,30,0,0,,,,中田北１丁目７番３−１９−１３号
鶴見区,0,70007713,届出の本屋,鶴見区上末吉１丁目１０番１２−１７−１９−１２号,,2025,1386100,987203,987203,987203,2,12089700,1076893,1076893,1076893,5,430000,350450,350450,350450,1,0,0,0,0,0,6719900,2412788,2412788,2412788,8,10591600,2325228,2325228,2325228,15,31217300,7152562,7152562,7152562,31,0,0,,,,森の台１３番５−１９−１７−８号
鶴見区,0,70007730,全国のメガネ,鶴見区本町通４丁目８番１５−１９−５−１６号,,2025,8354000,5866368,5866368,5866368,12,338300,296122,296122,296122,2,1834900,273824,273824,273824,2,0,0,0,0,0,7890600,4769679,4769679,4769679,8,3640500,2847884,2847884,2847884,9,22058300,14053877,14053877,14053877,33,0,0,,,,平戸１丁目１７番３号
鶴見区,0,70007748,償却電気株式会社,鶴見区潮田町３丁目１７番１４−１７−４−１０号,1.23457E+12,2025,9102600,8346720,8346720,8346720,3,249600,231878,231878,231878,1,65322800,33764885,33764885,33764885,12,0,0,0,0,0,9281000,4817861,4817861,4817861,9,3610100,1933481,1933481,1933481,6,87566100,49094825,49094825,49094825,31,0,0,230,2,9999999999,菊名４丁目１４番２０−１−６号
鶴見区,0,70007756,組合電気店,鶴見区市場下町１番７−１０−１１−９号,,2025,1957800,1772146,1772146,1772146,3,1792000,1581840,1581840,1581840,3,1564000,772826,772826,772826,3,0,0,0,0,0,12414900,6134144,6134144,6134144,9,2248400,666195,666195,666195,10,19977100,10927151,10927151,10927151,28,0,0,,,,矢向１丁目５番６−１０−５−１５号
鶴見区,0,70007764,異動スイミングスクール,鶴見区矢向６丁目１番６−２−４−１６号,,2025,2586000,822345,822345,822345,1,0,0,0,0,0,71329600,58410275,58410275,58410275,7,0,0,0,0,0,1720000,1072850,1072850,1072850,2,2219600,1101011,1101011,1101011,6,77855200,61406481,61406481,61406481,16,0,0,,,,あざみ野３丁目１８番５号
鶴見区,0,70007772,還付ＡＢＣ生命保険,鶴見区平安町２丁目１４番４−１６−１７号,,2025,11163700,7589444,7589444,7589444,8,123000,47915,47915,47915,1,7872800,6249193,6249193,6249193,4,0,0,0,0,0,3889900,1175923,1175923,1175923,6,6936900,880025,880025,880025,19,29986300,15942500,15942500,15942500,38,0,0,,,,上矢部町１５番３−１−８号
鶴見区,0,70007781,更新西部酪農農業,鶴見区下野谷町１丁目１９番１３−１０−９−４号,,2025,3959100,3057667,3057667,3057667,7,692000,83412,83412,83412,2,80824100,61035466,61035466,61035466,5,0,0,0,0,0,0,0,0,0,0,5519400,2104071,2104071,2104071,12,90994600,66280616,66280616,66280616,26,0,0,,,,長津田みなみ台２丁目５番１９号
鶴見区,0,70007799,転居コンビニエンスストア,鶴見区東寺尾６丁目２０番１４−１１−２−３号,,2025,11668600,9094793,9094793,9094793,6,11621000,3506269,3506269,3506269,4,42064000,10431862,10431862,10431862,3,0,0,0,0,0,7262900,4146817,4146817,4146817,8,898600,173778,173778,173778,5,73515100,27353519,27353519,27353519,26,0,0,,,,徳島県徳島市伊賀町３丁目７番
鶴見区,0,70007802,警告ＸＹＺ生命保険,鶴見区潮田町４丁目１２番３−９−４−１１号,,2025,3207100,2283587,2283587,2283587,5,8124300,916759,916759,916759,9,119615000,48354984,48354984,48354984,11,0,0,0,0,0,1946200,1491703,1491703,1491703,4,2478700,1828651,1828651,1828651,6,135371300,54875684,54875684,54875684,35,0,0,,,,本郷台４丁目５番３号
鶴見区,0,70007811,全国コーヒー,鶴見区朝日町１丁目４番４−１８−１０−１６号,,2025,1520000,1412080,1412080,1412080,1,32629300,20955082,20955082,20955082,18,40542600,31790076,31790076,31790076,5,0,0,0,0,0,0,0,0,0,0,9515900,1945084,1945084,1945084,12,84207800,56102322,56102322,56102322,36,0,0,,,,みすずが丘１９番９−５−１５号
鶴見区,0,70007829,住居表示ＧＨＩ生命保険,鶴見区諏訪坂７番１−６−２０−１４号,,2025,4139200,3054749,3054749,3054749,6,2556400,1294767,1294767,1294767,5,298009800,170027145,170027145,170027145,16,0,0,0,0,0,0,0,0,0,0,1572000,828786,828786,828786,2,306277400,175205447,175205447,175205447,29,0,0,,,,岡村１丁目４番
鶴見区,0,70007845,督促工務店,鶴見区下野谷町１丁目１０番２−１０−１８−１７号,,2025,5865800,3836574,3836574,3836574,8,24285500,14037118,14037118,14037118,17,63897200,8413255,8413255,8413255,5,0,0,0,0,0,6823800,3160678,3160678,3160678,7,0,0,0,0,0,100872300,29447625,29447625,29447625,37,0,0,,,,桜木町４丁目１１番２−１０−６号
鶴見区,0,70007853,認証東部酪農農業,鶴見区生麦３丁目１０番１８−２０−１１−１６号,,2025,6620800,1944742,1944742,1944742,10,0,0,0,0,0,58126500,27315356,27315356,27315356,10,0,0,0,0,0,13413400,688800,688800,688800,12,4335600,3032022,3032022,3032022,12,82496300,32980920,32980920,32980920,44,0,0,,,,岡村５丁目１６番５−７−１３−１６号
鶴見区,0,70007861,都市計画レストラン,鶴見区馬場３丁目２０番９−６−８−７号,,2025,3323200,1934048,1934048,1934048,3,41186400,20581174,20581174,20581174,10,0,0,0,0,0,0,0,0,0,0,2359000,656539,656539,656539,2,15920800,4436338,4436338,4436338,11,62789400,27608099,27608099,27608099,26,0,0,,,,長津田みなみ台２丁目１７番２０−１２号
鶴見区,0,70007870,県のメガネ,鶴見区潮田町３丁目１番１−１５−１７−２０号,,2025,4170800,3847750,3847750,3847750,3,2571600,1379990,1379990,1379990,4,0,0,0,0,0,0,0,0,0,0,11508800,844921,844921,844921,11,1851500,1407283,1407283,1407283,5,20102700,7479944,7479944,7479944,23,0,0,,,,綱島東２丁目１１番１４−１１号
鶴見区,0,70007888,還付スーパー,鶴見区安善町１丁目１９番１８−１７−６−１９号,,2025,683200,139131,139131,139131,3,5780000,5297960,5297960,5297960,2,53104100,7902565,7902565,7902565,13,0,0,0,0,0,0,0,0,0,0,183400,117873,117873,117873,2,59750700,13457529,13457529,13457529,20,0,0,,,,上柏尾町１６番１７−１５号
鶴見区,0,70007900,公的年金やゆよ内科クリニック,鶴見区栄町通２丁目２番２−１２−２０−４号,,2025,0,0,0,0,0,7666200,5908846,5908846,5908846,7,62497400,16626920,16626920,16626920,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70163600,22535766,22535766,22535766,18,0,0,,,,徳島県名西郡神山町上分字川又１８番１４号
鶴見区,0,70007918,画像󠄄ＧＨＩ生命保険,鶴見区上末吉５丁目１４番１８号,,2025,0,0,0,0,0,17688700,9219101,9219101,9219101,7,39674400,27334150,27334150,27334150,6,0,0,0,0,0,10060500,6047893,6047893,6047893,9,1464800,1013296,1013296,1013296,6,68888400,43614440,43614440,43614440,28,0,0,,,,西寺尾２丁目９番１０−１４−２−１７号
鶴見区,0,70007926,調査状況テレビ,鶴見区鶴見２丁目１番１７号,,2025,0,0,0,0,0,12712678,810435,810435,810435,6,50727500,8838821,8838821,8838821,6,0,0,0,0,0,0,0,0,0,0,4769300,2778541,2778541,2778541,12,68209478,12427797,12427797,12427797,24,0,0,,,,桂台中８番
鶴見区,0,70007934,進達南部酪農農業,鶴見区東寺尾北台７番１−１２−７号,,2025,0,0,0,0,0,11442100,3524471,3524471,3524471,10,193105000,51673051,51673051,51673051,13,0,0,0,0,0,4014900,2440795,2440795,2440795,5,1490600,519964,519964,519964,8,210052600,58158281,58158281,58158281,36,0,0,,,,篠原北２丁目１６番１２−８−４号
鶴見区,0,70007942,非課税Ｏ＆Ｐ＆Ｑ生命保険,鶴見区末広町１丁目１番１８−５−８−５号,,2025,2263900,1612390,1612390,1612390,1,40666400,23109061,23109061,23109061,16,88426300,40693290,40693290,40693290,9,0,0,0,0,0,7182500,2287729,2287729,2287729,5,5787000,1726399,1726399,1726399,14,144326100,69428869,69428869,69428869,45,0,0,,,,西神奈川２丁目１４番５−１４−８−４号
鶴見区,0,70007969,交付電気屋,鶴見区駒岡３丁目７番２−３−２−５号,,2025,4769800,3670320,3670320,3670320,4,8153790,6094649,6094649,6094649,9,0,0,0,0,0,0,0,0,0,0,8896300,688663,688663,688663,8,5014400,2921192,2921192,2921192,11,26834290,13374824,13374824,13374824,32,0,0,,,,南舞岡１丁目１８番１３−１９号
鶴見区,0,70007977,市街地ＧＨＩ生命保険,鶴見区東寺尾東台７番４−１７−１４−１１号,,2025,6930800,5358779,5358779,5358779,8,5495090,4100612,4100612,4100612,5,71577300,12493999,12493999,12493999,4,0,0,0,0,0,5598300,1645362,1645362,1645362,4,0,0,0,0,0,89601490,23598752,23598752,23598752,21,0,0,,,,乙舳町１９番１３−１９−２０−２号
鶴見区,0,70007985,併徴Ｕ＆Ｖ＆Ｗ生命保険,鶴見区馬場２丁目５番３−１８−４−１８号,,2025,12437200,6529550,6529550,6529550,8,0,0,0,0,0,46173800,15140872,15140872,15140872,6,0,0,0,0,0,9000200,450010,450010,450010,9,4027700,1710930,1710930,1710930,16,71638900,23831362,23831362,23831362,39,0,0,,,,南舞岡２丁目１３番１１号
鶴見区,0,70007993,都市計画珈琲,鶴見区元宮１丁目１３番１０−６−７−５号,,2025,10825900,2613382,2613382,2613382,8,0,0,0,0,0,112501400,20553593,20553593,20553593,10,0,0,0,0,0,2610500,2091836,2091836,2091836,3,0,0,0,0,0,125937800,25258811,25258811,25258811,21,0,0,,,,野毛町１丁目１２番
鶴見区,0,70008019,郵便番号農場,鶴見区鶴見１丁目１３番５−２０−１６−９号,,2025,2011400,1853280,1853280,1853280,4,0,0,0,0,0,44645700,36611804,36611804,36611804,10,0,0,0,0,0,13240000,8093448,8093448,8093448,11,0,0,0,0,0,59897100,46558532,46558532,46558532,25,0,0,,,,青木町６番１４−１−１９号
鶴見区,0,70008027,車両番号電気店,鶴見区潮田町３丁目３番１８−７−１０−１０号,,2025,1310100,862940,862940,862940,3,6363990,3901267,3901267,3901267,10,19277500,2335952,2335952,2335952,9,0,0,0,0,0,0,0,0,0,0,273600,113891,113891,113891,2,27225190,7214050,7214050,7214050,24,0,0,,,,釜利谷西３丁目５番１３−８−１４号
鶴見区,0,70008035,型式生命保険,鶴見区下野谷町３丁目２番１０号,,2025,486100,451586,451586,451586,1,6593100,4379566,4379566,4379566,4,236703000,86720346,86720346,86720346,25,0,0,0,0,0,12462000,638655,638655,638655,10,412200,327222,327222,327222,3,256656400,92517375,92517375,92517375,43,0,0,,,,新川町４丁目９番４−１０−１４号
鶴見区,0,70008051,郵便の時計,鶴見区栄町通３丁目１２番１９−１９−４−１４号,,2025,21120900,8993682,8993682,8993682,16,8897900,5091838,5091838,5091838,5,96848600,11215059,11215059,11215059,13,0,0,0,0,0,4570700,228535,228535,228535,8,575000,506700,506700,506700,2,132013100,26035814,26035814,26035814,44,0,0,,,,桂台北１４番８号
鶴見区,0,70008060,投票ラーメン屋,鶴見区鶴見１丁目１４番,,2025,3296000,2216667,2216667,2216667,4,0,0,0,0,0,147042000,32316169,32316169,32316169,12,0,0,0,0,0,11714900,2435914,2435914,2435914,10,974600,629026,629026,629026,4,163027500,37597776,37597776,37597776,30,0,0,,,,桜木町６丁目５番６−１５号
鶴見区,0,70008078,領収日テレビ,鶴見区下野谷町１丁目８番２０−９−１６−２号,,2025,1040300,427780,427780,427780,2,15695100,3765549,3765549,3765549,11,134621800,11454478,11454478,11454478,11,0,0,0,0,0,0,0,0,0,0,4747100,1461353,1461353,1461353,17,156104300,17109160,17109160,17109160,41,0,0,,,,森５丁目１２番２−１３−１６号
鶴見区,0,70008094,株式会社固定やゆよ内科クリニック,鶴見区向井町３丁目８番５−１８−２−１７号,,2025,5901100,2506835,2506835,2506835,3,0,0,0,0,0,88728100,36773124,36773124,36773124,8,0,0,0,0,0,0,0,0,0,0,1894000,1573660,1573660,1573660,6,96523200,40853619,40853619,40853619,17,0,0,,,,末吉町４丁目１５番１７−２０−１６−１号
鶴見区,0,70008108,有限会社権限Ｏ＆Ｐ＆Ｑ生命保険,鶴見区北寺尾１丁目９番,,2025,2918300,2672196,2672196,2672196,4,17821200,14919688,14919688,14919688,8,131626600,60891445,60891445,60891445,11,0,0,0,0,0,0,0,0,0,0,12122600,5551127,5551127,5551127,11,164488700,84034456,84034456,84034456,34,0,0,,,,南軽井沢８番１８号
鶴見区,0,70008116,合名会社口座振替ラーメン屋,鶴見区鶴見中央５丁目５番２０−１７−１９−１５号,,2025,19380000,7646836,7646836,7646836,18,19216268,8584554,8584554,8584554,16,78815800,47725654,47725654,47725654,5,0,0,0,0,0,20473000,12962298,12962298,12962298,12,0,0,0,0,0,137885068,76919342,76919342,76919342,51,0,0,,,,上永谷３丁目１２番２−１０−１４号
鶴見区,0,70008132,合同会社四輪テレビ,鶴見区岸谷４丁目１５番１８−１６−５−２０号,,2025,9063200,2649637,2649637,2649637,9,0,0,0,0,0,156075100,91746998,91746998,91746998,13,0,0,0,0,0,10584700,3150501,3150501,3150501,12,1225000,493807,493807,493807,2,176948000,98040943,98040943,98040943,36,0,0,,,,万代町１丁目１８番１９−８−１２号
鶴見区,0,70008141,相互会社環境電気屋,鶴見区馬場１丁目１１番６−７−１０−１９号,,2025,6712700,5179388,5179388,5179388,9,23202300,19611945,19611945,19611945,10,13382100,5842392,5842392,5842392,5,0,0,0,0,0,0,0,0,0,0,5224400,1428101,1428101,1428101,12,48521500,32061826,32061826,32061826,36,0,0,,,,今宿町１３番６−５号
鶴見区,0,70008159,異動事由スポーツショップ,鶴見区鶴見中央４丁目２番１６−６−８−１７号,,2025,0,0,0,0,0,4593700,1490660,1490660,1490660,1,357306500,82777446,82777446,82777446,35,0,0,0,0,0,15863700,1874234,1874234,1874234,13,0,0,0,0,0,377763900,86142340,86142340,86142340,49,0,0,,,,神奈川県相模原市小山３丁目１９番
鶴見区,0,70008167,不動産取得学校,鶴見区汐入町２丁目１７番５−４−６−１１号,,2025,10279500,7642490,7642490,7642490,6,30765880,16890469,16890469,16890469,16,196714900,130779243,130779243,130779243,12,0,0,0,0,0,9462900,537578,537578,537578,11,717500,639640,639640,639640,5,247940680,156489420,156489420,156489420,50,0,0,,,,箕輪町２丁目１番１７号
鶴見区,0,70008175,領収年月日蕎麦屋,鶴見区東寺尾６丁目８番１３−１８−１５−３号,,2025,2263000,1981547,1981547,1981547,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16970400,3882585,3882585,3882585,16,294600,255696,255696,255696,2,19528000,6119828,6119828,6119828,22,0,0,,,,長沼町１９番１４−１８号
鶴見区,0,70008183,率文房具店,鶴見区仲通２丁目６番１−６−４−１６号,,2025,11565600,5125806,5125806,5125806,7,32076378,16979030,16979030,16979030,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3289700,1406359,1406359,1406359,11,46931678,23511195,23511195,23511195,35,0,0,,,,平戸３丁目１０番
